NCM8,NCM,IPI_raw,IPI_rate
85340020,8534.00.20,,
85340031,8534.00.31,,
85340032,8534.00.32,,
85340033,8534.00.33,,
85340039,8534.00.39,,
85340040,8534.00.40,,
85340051,8534.00.51,,
85340059,8534.00.59,,
85351000,8535.10.00,,
85352100,8535.21.00,,
85352900,8535.29.00,,
85353013,8535.30.13,,
85353017,8535.30.17,,
85353018,8535.30.18,,
85353019,8535.30.19,,
85353023,8535.30.23,,
85353027,8535.30.27,,
85353028,8535.30.28,,
85353029,8535.30.29,,
85354010,8535.40.10,,
85354090,8535.40.90,,
85359010,8535.90.10,,
85359090,8535.90.90,,
85361000,8536.10.00,,
85362000,8536.20.00,,
85363010,8536.30.10,,
85363090,8536.30.90,,
85364100,8536.41.00,,
85364900,8536.49.00,,
85365010,8536.50.10,,
85365020,8536.50.20,,
85365030,8536.50.30,,
85365090,8536.50.90,,
85366100,8536.61.00,,
85366910,8536.69.10,,
85366990,8536.69.90,,
85367000,8536.70.00,,
85369010,8536.90.10,,
85369020,8536.90.20,,
85369030,8536.90.30,,
85369040,8536.90.40,,
85369050,8536.90.50,,
85369060,8536.90.60,,
85369090,8536.90.90,,
85371011,8537.10.11,,
85371019,8537.10.19,,
85371020,8537.10.20,,
85371030,8537.10.30,,
85371090,8537.10.90,,
85372010,8537.20.10,,
85372090,8537.20.90,,
85381000,8538.10.00,,
85389010,8538.90.10,,
85389020,8538.90.20,,
85389090,8538.90.90,,
85391010,8539.10.10,,
85391090,8539.10.90,,
85392110,8539.21.10,,
85392190,8539.21.90,,
85392200,8539.22.00,,
85392910,8539.29.10,,
85392990,8539.29.90,,
85393111,8539.31.11,,
85393119,8539.31.19,,
85393120,8539.31.20,,
85393131,8539.31.31,,
85393132,8539.31.32,,
85393139,8539.31.39,,
85393210,8539.32.10,,
85393220,8539.32.20,,
85393230,8539.32.30,,
85393911,8539.39.11,,
85393912,8539.39.12,,
85393913,8539.39.13,,
85393919,8539.39.19,,
85393990,8539.39.90,,
85394110,8539.41.10,,
85394190,8539.41.90,,
85394900,8539.49.00,,
85395100,8539.51.00,,
85395200,8539.52.00,,
85399010,8539.90.10,,
85399020,8539.90.20,,
85399090,8539.90.90,,
85401100,8540.11.00,,
85401200,8540.12.00,,
85402011,8540.20.11,,
85402019,8540.20.19,,
85402020,8540.20.20,,
85402090,8540.20.90,,
85404000,8540.40.00,,
85406010,8540.60.10,,
85406090,8540.60.90,,
85407100,8540.71.00,,
85407900,8540.79.00,,
85408100,8540.81.00,,
85408910,8540.89.10,,
85408990,8540.89.90,,
85409110,8540.91.10,,
85409120,8540.91.20,,
85409130,8540.91.30,,
85409140,8540.91.40,,
85409190,8540.91.90,,
85409900,8540.99.00,,
85411011,8541.10.11,,
85411012,8541.10.12,,
85411019,8541.10.19,,
85411021,8541.10.21,,
85411022,8541.10.22,,
85411029,8541.10.29,,
85411031,8541.10.31,,
85411032,8541.10.32,,
85411039,8541.10.39,,
85411091,8541.10.91,,
85411092,8541.10.92,,
85411099,8541.10.99,,
85412110,8541.21.10,,
85412120,8541.21.20,,
85412191,8541.21.91,,
85412199,8541.21.99,,
85412910,8541.29.10,,
85412920,8541.29.20,,
85413011,8541.30.11,,
85413019,8541.30.19,,
85413021,8541.30.21,,
85413029,8541.30.29,,
85414111,8541.41.11,,
85414112,8541.41.12,,
85414121,8541.41.21,,
85414122,8541.41.22,,
85414123,8541.41.23,,
85414124,8541.41.24,,
85414210,8541.42.10,,
85414220,8541.42.20,,
85414290,8541.42.90,,
85414300,8541.43.00,,
85414900,8541.49.00,,
85415100,8541.51.00,,
85415900,8541.59.00,,
85416010,8541.60.10,,
85416090,8541.60.90,,
85419010,8541.90.10,,
85419020,8541.90.20,,
85419090,8541.90.90,,
85423110,8542.31.10,,
85423120,8542.31.20,,
85423190,8542.31.90,,
85423210,8542.32.10,,
85423221,8542.32.21,,
85423229,8542.32.29,,
85423291,8542.32.91,,
85423299,8542.32.99,,
85423311,8542.33.11,,
85423319,8542.33.19,,
85423320,8542.33.20,,
85423390,8542.33.90,,
85423911,8542.39.11,,
85423919,8542.39.19,,
85423920,8542.39.20,,
85423931,8542.39.31,,
85423939,8542.39.39,,
85423991,8542.39.91,,
85423999,8542.39.99,,
85429000,8542.90.00,,
85431000,8543.10.00,,
85432000,8543.20.00,,
85433010,8543.30.10,,
85433090,8543.30.90,,
85434000,8543.40.00,,
85437011,8543.70.11,,
85437012,8543.70.12,,
85437013,8543.70.13,,
85437014,8543.70.14,,
85437015,8543.70.15,,
85437019,8543.70.19,,
85437020,8543.70.20,,
85437031,8543.70.31,,
85437032,8543.70.32,,
85437033,8543.70.33,,
85437034,8543.70.34,,
85437035,8543.70.35,,
85437036,8543.70.36,,
85437039,8543.70.39,,
85437040,8543.70.40,,
85437050,8543.70.50,,
85437091,8543.70.91,,
85437092,8543.70.92,,
85437099,8543.70.99,,
85439010,8543.90.10,,
85439090,8543.90.90,,
85441100,8544.11.00,,
85441910,8544.19.10,,
85441990,8544.19.90,,
85442000,8544.20.00,,
85443000,8544.30.00,,
85444200,8544.42.00,,
85444900,8544.49.00,,
85446000,8544.60.00,,
85447010,8544.70.10,,
85447020,8544.70.20,,
85447030,8544.70.30,,
85447090,8544.70.90,,
85451100,8545.11.00,,
85451910,8545.19.10,,
85451920,8545.19.20,,
85451990,8545.19.90,,
85452000,8545.20.00,,
85459010,8545.90.10,,
85459020,8545.90.20,,
85459030,8545.90.30,,
85459090,8545.90.90,,
85461000,8546.10.00,,
85462000,8546.20.00,,
85469000,8546.90.00,,
85471000,8547.10.00,,
85472010,8547.20.10,,
85472090,8547.20.90,,
85479000,8547.90.00,,
85480010,8548.00.10,,
85480090,8548.00.90,,
85491100,8549.11.00,,
85491200,8549.12.00,NT,0.0
85491300,8549.13.00,NT,0.0
85491400,8549.14.00,NT,0.0
85491900,8549.19.00,NT,0.0
85492100,8549.21.00,,
85492900,8549.29.00,NT,0.0
85493100,8549.31.00,,
85493900,8549.39.00,NT,0.0
85499100,8549.91.00,,
85499900,8549.99.00,NT,0.0
86011000,8601.10.00,,
86012000,8601.20.00,,
86021000,8602.10.00,,
86029000,8602.90.00,,
86031000,8603.10.00,,
86039000,8603.90.00,,
86040010,8604.00.10,,
86040090,8604.00.90,,
86050010,8605.00.10,,
86050090,8605.00.90,,
86061000,8606.10.00,,
86063000,8606.30.00,,
86069100,8606.91.00,,
86069200,8606.92.00,,
86069900,8606.99.00,,
86071110,8607.11.10,,
86071120,8607.11.20,,
86071200,8607.12.00,,
86071911,8607.19.11,,
86071919,8607.19.19,,
86071990,8607.19.90,,
86072100,8607.21.00,,
86072900,8607.29.00,,
86073000,8607.30.00,,
86079100,8607.91.00,,
86079900,8607.99.00,,
86080011,8608.00.11,,
86080012,8608.00.12,,
86080090,8608.00.90,,
86090000,8609.00.00,,
87011000,8701.10.00,,
87012100,8701.21.00,,
87012200,8701.22.00,,
87012300,8701.23.00,,
87012400,8701.24.00,,
87012900,8701.29.00,,
87013000,8701.30.00,,
87019100,8701.91.00,,
87019200,8701.92.00,,
87019300,8701.93.00,,
87019410,8701.94.10,,
87019490,8701.94.90,,
87019510,8701.95.10,,
87019590,8701.95.90,,
87021000,8702.10.00,,
87022000,8702.20.00,,
87023000,8702.30.00,,
87024010,8702.40.10,,
87024090,8702.40.90,,
87029000,8702.90.00,,
87031000,8703.10.00,,
87032100,8703.21.00,,
87032210,8703.22.10,,
87032290,8703.22.90,,
87032310,8703.23.10,,
87032390,8703.23.90,,
87032410,8703.24.10,,
87032490,8703.24.90,,
87033110,8703.31.10,,
87033190,8703.31.90,,
87033210,8703.32.10,,
87033290,8703.32.90,,
87033310,8703.33.10,,
87033390,8703.33.90,,
87034000,8703.40.00,,
87035000,8703.50.00,,
87036000,8703.60.00,,
87037000,8703.70.00,,
87038000,8703.80.00,,
87039000,8703.90.00,,
87041010,8704.10.10,,
87041090,8704.10.90,,
87042110,8704.21.10,,
87042120,8704.21.20,,
87042130,8704.21.30,,
87042190,8704.21.90,,
87042210,8704.22.10,,
87042220,8704.22.20,,
87042230,8704.22.30,,
87042290,8704.22.90,,
87042310,8704.23.10,,
87042320,8704.23.20,,
87042330,8704.23.30,,
87042340,8704.23.40,,
87042390,8704.23.90,,
87043110,8704.31.10,,
87043120,8704.31.20,,
87043130,8704.31.30,,
87043190,8704.31.90,,
87043210,8704.32.10,,
87043220,8704.32.20,,
87043230,8704.32.30,,
87043290,8704.32.90,,
87044100,8704.41.00,,
87044200,8704.42.00,,
87044300,8704.43.00,,
87045100,8704.51.00,,
87045200,8704.52.00,,
87046000,8704.60.00,,
87049000,8704.90.00,,
87051010,8705.10.10,,
87051090,8705.10.90,,
87052000,8705.20.00,,
87053000,8705.30.00,,
87054000,8705.40.00,,
87059010,8705.90.10,,
87059090,8705.90.90,,
87060010,8706.00.10,,
87060020,8706.00.20,,
87060090,8706.00.90,,
87071000,8707.10.00,,
87079010,8707.90.10,,
87079090,8707.90.90,,
87081000,8708.10.00,,
87082100,8708.21.00,,
87082200,8708.22.00,,
87082911,8708.29.11,,
87082912,8708.29.12,,
87082913,8708.29.13,,
87082914,8708.29.14,,
87082919,8708.29.19,,
87082991,8708.29.91,,
87082992,8708.29.92,,
87082993,8708.29.93,,
87082994,8708.29.94,,
87082995,8708.29.95,,
87082999,8708.29.99,,
87083011,8708.30.11,,
87083019,8708.30.19,,
87083090,8708.30.90,,
87084011,8708.40.11,,
87084019,8708.40.19,,
87084080,8708.40.80,,
87084090,8708.40.90,,
87085011,8708.50.11,,
87085012,8708.50.12,,
87085019,8708.50.19,,
87085080,8708.50.80,,
87085091,8708.50.91,,
87085099,8708.50.99,,
87087010,8708.70.10,,
87087090,8708.70.90,,
87088000,8708.80.00,,
87089100,8708.91.00,,
87089200,8708.92.00,,
87089300,8708.93.00,,
87089411,8708.94.11,,
87089412,8708.94.12,,
87089413,8708.94.13,,
87089481,8708.94.81,,
87089482,8708.94.82,,
87089483,8708.94.83,,
87089490,8708.94.90,,
87089510,8708.95.10,,
87089521,8708.95.21,,
87089522,8708.95.22,,
87089529,8708.95.29,,
87089910,8708.99.10,,
87089990,8708.99.90,,
87091100,8709.11.00,,
87091900,8709.19.00,,
87099000,8709.90.00,,
87100000,8710.00.00,,
87111000,8711.10.00,,
87112010,8711.20.10,,
87112020,8711.20.20,,
87112090,8711.20.90,,
87113000,8711.30.00,,
87114000,8711.40.00,,
87115000,8711.50.00,,
87116000,8711.60.00,,
87119000,8711.90.00,,
87120010,8712.00.10,,
87120090,8712.00.90,,
87131000,8713.10.00,,
87139000,8713.90.00,,
87141000,8714.10.00,,
87142000,8714.20.00,,
87149100,8714.91.00,,
87149200,8714.92.00,,
87149310,8714.93.10,,
87149320,8714.93.20,,
87149410,8714.94.10,,
87149490,8714.94.90,,
87149500,8714.95.00,,
87149600,8714.96.00,,
87149910,8714.99.10,,
87149990,8714.99.90,,
87150000,8715.00.00,,
87161000,8716.10.00,,
87162000,8716.20.00,,
87163100,8716.31.00,,
87163900,8716.39.00,,
87164000,8716.40.00,,
87168000,8716.80.00,,
87169010,8716.90.10,,
87169090,8716.90.90,,
88010000,8801.00.00,,
88021100,8802.11.00,,
88021210,8802.12.10,,
88021290,8802.12.90,,
88022010,8802.20.10,,
88022021,8802.20.21,,
88022022,8802.20.22,,
88022090,8802.20.90,,
88023010,8802.30.10,,
88023021,8802.30.21,,
88023029,8802.30.29,,
88023031,8802.30.31,,
88023039,8802.30.39,,
88023090,8802.30.90,,
88024010,8802.40.10,,
88024090,8802.40.90,,
88026000,8802.60.00,,
88040000,8804.00.00,,
88051000,8805.10.00,,
88052100,8805.21.00,,
88052900,8805.29.00,,
88061000,8806.10.00,,
88062100,8806.21.00,,
88062200,8806.22.00,,
88062300,8806.23.00,,
88062400,8806.24.00,,
88062900,8806.29.00,,
88069100,8806.91.00,,
88069200,8806.92.00,,
88069300,8806.93.00,,
88069400,8806.94.00,,
88069900,8806.99.00,,
88071000,8807.10.00,,
88072000,8807.20.00,,
88073000,8807.30.00,,
88079000,8807.90.00,,
89011000,8901.10.00,,
89012000,8901.20.00,,
89013000,8901.30.00,,
89019000,8901.90.00,,
89020010,8902.00.10,,
89020090,8902.00.90,,
89031100,8903.11.00,,
89031200,8903.12.00,,
89031900,8903.19.00,,
89032100,8903.21.00,,
89032200,8903.22.00,,
89032300,8903.23.00,,
89033100,8903.31.00,,
89033200,8903.32.00,,
89033300,8903.33.00,,
89039300,8903.93.00,,
89039900,8903.99.00,,
89040000,8904.00.00,,
89051000,8905.10.00,,
89052000,8905.20.00,,
89059000,8905.90.00,,
89061000,8906.10.00,,
89069000,8906.90.00,,
89071000,8907.10.00,,
89079000,8907.90.00,,
89080000,8908.00.00,NT,0.0
90011011,9001.10.11,,
90011019,9001.10.19,,
90011020,9001.10.20,,
90012000,9001.20.00,,
90013000,9001.30.00,,
90014000,9001.40.00,,
90015000,9001.50.00,,
90019010,9001.90.10,,
90019090,9001.90.90,,
90021111,9002.11.11,,
90021119,9002.11.19,,
90021120,9002.11.20,,
90021190,9002.11.90,,
90021900,9002.19.00,,
90022010,9002.20.10,,
90022090,9002.20.90,,
90029000,9002.90.00,,
90031100,9003.11.00,,
90031910,9003.19.10,,
90031990,9003.19.90,,
90039010,9003.90.10,,
90039090,9003.90.90,,
90041000,9004.10.00,,
90049010,9004.90.10,,
90049020,9004.90.20,,
90049090,9004.90.90,,
90051000,9005.10.00,,
90058000,9005.80.00,,
90059010,9005.90.10,,
90059090,9005.90.90,,
90063000,9006.30.00,,
90064000,9006.40.00,,
90065310,9006.53.10,,
90065320,9006.53.20,,
90065930,9006.59.30,,
90065940,9006.59.40,,
90065951,9006.59.51,,
90065959,9006.59.59,,
90066100,9006.61.00,,
90066900,9006.69.00,,
90069110,9006.91.10,,
90069190,9006.91.90,,
90069900,9006.99.00,,
90071000,9007.10.00,,
90072020,9007.20.20,,
90072090,9007.20.90,,
90079100,9007.91.00,,
90079200,9007.92.00,,
90085000,9008.50.00,,
90089000,9008.90.00,,
90101010,9010.10.10,,
90101020,9010.10.20,,
90101090,9010.10.90,,
90105010,9010.50.10,,
90105020,9010.50.20,,
90105090,9010.50.90,,
90106000,9010.60.00,,
90109010,9010.90.10,,
90109090,9010.90.90,,
90111000,9011.10.00,,
90112010,9011.20.10,,
90112020,9011.20.20,,
90112030,9011.20.30,,
90118010,9011.80.10,,
90118090,9011.80.90,,
90119010,9011.90.10,,
90119090,9011.90.90,,
90121010,9012.10.10,,
90121090,9012.10.90,,
90129010,9012.90.10,,
90129090,9012.90.90,,
90131010,9013.10.10,,
90131090,9013.10.90,,
90132000,9013.20.00,,
90138000,9013.80.00,,
90139000,9013.90.00,,
90141000,9014.10.00,,
90142010,9014.20.10,,
90142020,9014.20.20,,
90142030,9014.20.30,,
90142090,9014.20.90,,
90148010,9014.80.10,,
90148090,9014.80.90,,
90149000,9014.90.00,,
90151000,9015.10.00,,
90152010,9015.20.10,,
90152090,9015.20.90,,
90153000,9015.30.00,,
90154000,9015.40.00,,
90158010,9015.80.10,,
90158090,9015.80.90,,
90159010,9015.90.10,,
90159090,9015.90.90,,
90160010,9016.00.10,,
90160090,9016.00.90,,
90171010,9017.10.10,,
90171090,9017.10.90,,
90172000,9017.20.00,,
90173010,9017.30.10,,
90173020,9017.30.20,,
90173090,9017.30.90,,
90178010,9017.80.10,,
90178090,9017.80.90,,
90179010,9017.90.10,,
90179090,9017.90.90,,
90181100,9018.11.00,,
90181210,9018.12.10,,
90181290,9018.12.90,,
90181300,9018.13.00,,
90181410,9018.14.10,,
90181420,9018.14.20,,
90181490,9018.14.90,,
90181910,9018.19.10,,
90181920,9018.19.20,,
90181980,9018.19.80,,
90181990,9018.19.90,,
90182010,9018.20.10,,
90182020,9018.20.20,,
90182090,9018.20.90,,
90183111,9018.31.11,,
90183119,9018.31.19,,
90183190,9018.31.90,,
90183211,9018.32.11,,
90183212,9018.32.12,,
90183213,9018.32.13,,
90183219,9018.32.19,,
90183220,9018.32.20,,
90183910,9018.39.10,,
90183921,9018.39.21,,
90183922,9018.39.22,,
90183923,9018.39.23,,
90183924,9018.39.24,,
90183929,9018.39.29,,
90183930,9018.39.30,,
90183991,9018.39.91,,
90183999,9018.39.99,,
90184100,9018.41.00,,
90184911,9018.49.11,,
90184912,9018.49.12,,
90184919,9018.49.19,,
90184920,9018.49.20,,
90184940,9018.49.40,,
90184991,9018.49.91,,
90184999,9018.49.99,,
90185010,9018.50.10,,
90185090,9018.50.90,,
90189010,9018.90.10,,
90189021,9018.90.21,,
90189029,9018.90.29,,
90189031,9018.90.31,,
90189039,9018.90.39,,
90189040,9018.90.40,,
90189050,9018.90.50,,
90189061,9018.90.61,,
90189069,9018.90.69,,
90189091,9018.90.91,,
90189093,9018.90.93,,
90189094,9018.90.94,,
90189095,9018.90.95,,
90189096,9018.90.96,,
90189099,9018.90.99,,
90191000,9019.10.00,,
90192010,9019.20.10,,
90192020,9019.20.20,,
90192030,9019.20.30,,
90192040,9019.20.40,,
90192090,9019.20.90,,
90200010,9020.00.10,,
90200090,9020.00.90,,
90211010,9021.10.10,,
90211020,9021.10.20,,
90211091,9021.10.91,,
90211099,9021.10.99,,
90212110,9021.21.10,,
90212190,9021.21.90,,
90212900,9021.29.00,,
90213110,9021.31.10,,
90213120,9021.31.20,,
90213190,9021.31.90,,
90213911,9021.39.11,,
90213919,9021.39.19,,
90213920,9021.39.20,,
90213930,9021.39.30,,
90213940,9021.39.40,,
90213980,9021.39.80,,
90213991,9021.39.91,,
90213999,9021.39.99,,
90214000,9021.40.00,,
90215000,9021.50.00,,
90219011,9021.90.11,,
90219012,9021.90.12,,
90219013,9021.90.13,,
90219019,9021.90.19,,
90219080,9021.90.80,,
90219091,9021.90.91,,
90219092,9021.90.92,,
90219099,9021.90.99,,
90221200,9022.12.00,,
90221311,9022.13.11,,
90221319,9022.13.19,,
90221390,9022.13.90,,
90221411,9022.14.11,,
90221412,9022.14.12,,
90221413,9022.14.13,,
90221419,9022.14.19,,
90221490,9022.14.90,,
90221910,9022.19.10,,
90221991,9022.19.91,,
90221999,9022.19.99,,
90222110,9022.21.10,,
90222120,9022.21.20,,
90222190,9022.21.90,,
90222910,9022.29.10,,
90222990,9022.29.90,,
90223000,9022.30.00,,
90229010,9022.90.10,,
90229020,9022.90.20,,
90229080,9022.90.80,,
90229091,9022.90.91,,
90229099,9022.90.99,,
90230000,9023.00.00,,
90241010,9024.10.10,,
90241020,9024.10.20,,
90241090,9024.10.90,,
90248011,9024.80.11,,
90248019,9024.80.19,,
90248021,9024.80.21,,
90248029,9024.80.29,,
90248090,9024.80.90,,
90249000,9024.90.00,,
90251111,9025.11.11,,
90251119,9025.11.19,,
90251191,9025.11.91,,
90251199,9025.11.99,,
90251910,9025.19.10,,
90251990,9025.19.90,,
90258000,9025.80.00,,
90259010,9025.90.10,,
90259090,9025.90.90,,
90261011,9026.10.11,,
90261019,9026.10.19,,
90261021,9026.10.21,,
90261029,9026.10.29,,
90262010,9026.20.10,,
90262090,9026.20.90,,
90268000,9026.80.00,,
90269010,9026.90.10,,
90269020,9026.90.20,,
90269090,9026.90.90,,
90271000,9027.10.00,,
90272011,9027.20.11,,
90272012,9027.20.12,,
90272019,9027.20.19,,
90272021,9027.20.21,,
90272029,9027.20.29,,
90273011,9027.30.11,,
90273019,9027.30.19,,
90273020,9027.30.20,,
90275010,9027.50.10,,
90275020,9027.50.20,,
90275030,9027.50.30,,
90275040,9027.50.40,,
90275050,9027.50.50,,
90275090,9027.50.90,,
90278100,9027.81.00,,
90278911,9027.89.11,,
90278912,9027.89.12,,
90278913,9027.89.13,,
90278914,9027.89.14,,
90278920,9027.89.20,,
90278991,9027.89.91,,
90278999,9027.89.99,,
90279010,9027.90.10,,
90279091,9027.90.91,,
90279093,9027.90.93,,
90279099,9027.90.99,,
90281011,9028.10.11,,
90281019,9028.10.19,,
90281090,9028.10.90,,
90282010,9028.20.10,,
90282020,9028.20.20,,
90283011,9028.30.11,,
90283019,9028.30.19,,
90283021,9028.30.21,,
90283029,9028.30.29,,
90283031,9028.30.31,,
90283039,9028.30.39,,
90283090,9028.30.90,,
90289010,9028.90.10,,
90289090,9028.90.90,,
90291010,9029.10.10,,
90291090,9029.10.90,,
90292010,9029.20.10,,
90292020,9029.20.20,,
90299010,9029.90.10,,
90299090,9029.90.90,,
90301010,9030.10.10,,
90301090,9030.10.90,,
90302010,9030.20.10,,
90302021,9030.20.21,,
90302022,9030.20.22,,
90302029,9030.20.29,,
90302030,9030.20.30,,
90303100,9030.31.00,,
90303200,9030.32.00,,
90303311,9030.33.11,,
90303319,9030.33.19,,
90303321,9030.33.21,,
90303329,9030.33.29,,
90303390,9030.33.90,,
90303910,9030.39.10,,
90303990,9030.39.90,,
90304010,9030.40.10,,
90304020,9030.40.20,,
90304030,9030.40.30,,
90304090,9030.40.90,,
90308210,9030.82.10,,
90308290,9030.82.90,,
90308410,9030.84.10,,
90308420,9030.84.20,,
90308490,9030.84.90,,
90308910,9030.89.10,,
90308920,9030.89.20,,
90308930,9030.89.30,,
90308940,9030.89.40,,
90308990,9030.89.90,,
90309010,9030.90.10,,
90309090,9030.90.90,,
90311000,9031.10.00,,
90312010,9031.20.10,,
90312090,9031.20.90,,
90314100,9031.41.00,,
90314910,9031.49.10,,
90314920,9031.49.20,,
90314990,9031.49.90,,
90318011,9031.80.11,,
90318012,9031.80.12,,
90318020,9031.80.20,,
90318030,9031.80.30,,
90318040,9031.80.40,,
90318050,9031.80.50,,
90318060,9031.80.60,,
90318091,9031.80.91,,
90318099,9031.80.99,,
90319010,9031.90.10,,
90319090,9031.90.90,,
90321010,9032.10.10,,
90321090,9032.10.90,,
90322000,9032.20.00,,
90328100,9032.81.00,,
90328911,9032.89.11,,
90328919,9032.89.19,,
90328921,9032.89.21,,
90328922,9032.89.22,,
90328923,9032.89.23,,
90328924,9032.89.24,,
90328925,9032.89.25,,
90328929,9032.89.29,,
90328930,9032.89.30,,
90328981,9032.89.81,,
90328982,9032.89.82,,
90328983,9032.89.83,,
90328984,9032.89.84,,
90328989,9032.89.89,,
90328990,9032.89.90,,
90329010,9032.90.10,,
90329091,9032.90.91,,
90329099,9032.90.99,,
90330000,9033.00.00,,
91011100,9101.11.00,,
91011900,9101.19.00,,
91012100,9101.21.00,,
91012900,9101.29.00,,
91019100,9101.91.00,,
91019900,9101.99.00,,
91021110,9102.11.10,,
91021190,9102.11.90,,
91021210,9102.12.10,,
91021220,9102.12.20,,
91021290,9102.12.90,,
91021900,9102.19.00,,
91022100,9102.21.00,,
91022900,9102.29.00,,
91029100,9102.91.00,,
91029900,9102.99.00,,
91031000,9103.10.00,,
91039000,9103.90.00,,
91040000,9104.00.00,,
91051100,9105.11.00,,
91051900,9105.19.00,,
91052100,9105.21.00,,
91052900,9105.29.00,,
91059100,9105.91.00,,
91059900,9105.99.00,,
91061000,9106.10.00,,
91069000,9106.90.00,,
91070010,9107.00.10,,
91070090,9107.00.90,,
91081110,9108.11.10,,
91081190,9108.11.90,,
91081200,9108.12.00,,
91081900,9108.19.00,,
91082000,9108.20.00,,
91089000,9108.90.00,,
91091000,9109.10.00,,
91099000,9109.90.00,,
91101110,9110.11.10,,
91101190,9110.11.90,,
91101200,9110.12.00,,
91101900,9110.19.00,,
91109000,9110.90.00,,
91111000,9111.10.00,,
91112010,9111.20.10,,
91112090,9111.20.90,,
91118000,9111.80.00,,
91119010,9111.90.10,,
91119090,9111.90.90,,
91122000,9112.20.00,,
91129000,9112.90.00,,
91131000,9113.10.00,,
91132000,9113.20.00,,
91139000,9113.90.00,,
91143000,9114.30.00,,
91144000,9114.40.00,,
91149000,9114.90.00,,
92011000,9201.10.00,,
92012000,9201.20.00,,
92019000,9201.90.00,,
92021000,9202.10.00,,
92029000,9202.90.00,,
92051000,9205.10.00,,
92059000,9205.90.00,,
92060000,9206.00.00,,
92071010,9207.10.10,,
92071090,9207.10.90,,
92079010,9207.90.10,,
92079090,9207.90.90,,
92081000,9208.10.00,,
92089000,9208.90.00,,
92093000,9209.30.00,,
92099100,9209.91.00,,
92099200,9209.92.00,,
92099400,9209.94.00,,
92099900,9209.99.00,,
93011000,9301.10.00,,
93012000,9301.20.00,,
93019000,9301.90.00,,
93020000,9302.00.00,,
93031000,9303.10.00,,
93032000,9303.20.00,,
93033000,9303.30.00,,
93039010,9303.90.10,,
93039090,9303.90.90,,
93040010,9304.00.10,,
93040090,9304.00.90,,
93051000,9305.10.00,,
93052000,9305.20.00,,
93059100,9305.91.00,,
93059900,9305.99.00,,
93062110,9306.21.10,,
93062120,9306.21.20,,
93062130,9306.21.30,,
93062190,9306.21.90,,
93062900,9306.29.00,,
93063000,9306.30.00,,
93069010,9306.90.10,,
93069020,9306.90.20,,
93069090,9306.90.90,,
93070000,9307.00.00,,
94011010,9401.10.10,,
94011090,9401.10.90,,
94012000,9401.20.00,,
94013100,9401.31.00,,
94013900,9401.39.00,,
94014100,9401.41.00,,
94014900,9401.49.00,,
94015200,9401.52.00,,
94015300,9401.53.00,,
94015900,9401.59.00,,
94016100,9401.61.00,,
